Played,Evaluations,Time
1501,5,0.129999999999995
5888,6,0.579999999999984
5632,5,0.569999999999993
1920,4,0.189999999999998
3712,5,0.370000000000005
3520,5,0.329999999999984
6272,6,0.620000000000005
2944,5,0.300000000000011
1430,5,0.129999999999995
2304,4,0.210000000000036
4352,6,0.449999999999989
1597,5,0.149999999999977
732,5,0.0800000000000409
1368,5,0.119999999999948
78,5,0.0200000000000387
6080,6,0.579999999999984
2112,4,0.180000000000007
4672,5,0.439999999999998
7488,7,0.759999999999991
8320,8,0.930000000000007
5504,6,0.550000000000011
4288,5,0.409999999999968
6464,6,0.660000000000025
1536,4,0.159999999999968
2520,5,0.25
5696,6,0.580000000000041
3520,5,0.360000000000014
2928,5,0.289999999999964
2304,4,0.220000000000027
2496,4,0.25
6080,6,0.629999999999995
4096,5,0.430000000000007
4736,6,0.519999999999982
3264,4,0.310000000000002
3712,5,0.370000000000005
6912,7,0.730000000000018
3328,5,0.349999999999966
752,4,0.0799999999999841
5888,6,0.580000000000041
4928,6,0.529999999999973
3968,6,0.410000000000025
4672,5,0.449999999999989
304,3,0.0500000000000114
3520,5,0.349999999999966
1342,5,0.120000000000005
3376,6,0.350000000000023
3712,5,0.339999999999975
3776,6,0.400000000000034
3328,5,0.339999999999975
2496,4,0.220000000000027
752,4,0.0699999999999932
1584,5,0.139999999999986
2544,5,0.240000000000009
6528,7,0.759999999999991
2173,5,0.20999999999998
3712,5,0.370000000000005
5504,6,0.600000000000023
1088,3,0.089999999999975
1560,5,0.140000000000043
3352,6,0.339999999999975
2204,6,0.20999999999998
3904,5,0.379999999999995
4672,5,0.460000000000036
7296,7,0.759999999999991
2492,6,0.21999999999997
5440,5,0.520000000000039
2533,5,0.240000000000009
990,4,0.0799999999999841
4864,5,0.480000000000018
3904,5,0.370000000000005
5056,5,0.519999999999982
1471,5,0.139999999999986
590,5,0.0500000000000114
4736,6,0.490000000000009
2952,6,0.289999999999964
990,4,0.100000000000023
2047,5,0.189999999999998
2741,6,0.259999999999991
5248,5,0.53000000000003
8640,7,0.899999999999977
6080,6,0.610000000000014
1853,6,0.170000000000016
3712,5,0.369999999999948
3904,5,0.400000000000034
4480,5,0.439999999999998
4096,5,0.399999999999977
2048,3,0.170000000000016
4544,6,0.470000000000027
4096,5,0.379999999999995
4096,5,0.389999999999986
3712,5,0.389999999999986
4096,5,0.420000000000016
2112,4,0.180000000000007
3136,5,0.299999999999955
6848,6,0.690000000000055
5312,6,0.539999999999964
1983,5,0.180000000000007
5440,5,0.550000000000011
3072,4,0.289999999999964
6848,6,0.700000000000045
4864,5,0.45999999999998
2496,4,0.230000000000018
2653,5,0.229999999999961
4864,5,0.520000000000039
1813,5,0.169999999999959
3904,5,0.390000000000043
2328,5,0.229999999999961
1678,5,0.150000000000034
3520,5,0.339999999999975
2752,5,0.259999999999991
5120,6,0.520000000000039
2247,6,0.229999999999961
3464,5,0.330000000000041
3480,5,0.319999999999993
732,5,0.0600000000000023
4928,6,0.5
2112,4,0.189999999999998
798,4,0.0799999999999841
3904,5,0.370000000000005
66,3,0.0199999999999818
4480,5,0.430000000000007
6720,7,0.720000000000027
3904,5,0.379999999999995
304,3,0.0199999999999818
2544,5,0.230000000000018
6528,7,0.689999999999998
68,4,0.0199999999999818
5504,6,0.560000000000002
5248,5,0.5
7040,6,0.680000000000007
3840,4,0.350000000000023
3072,4,0.279999999999973
3904,5,0.360000000000014
1280,3,0.110000000000014
7488,7,0.769999999999982
5312,6,0.529999999999973
1981,5,0.189999999999998
5516,7,0.57000000000005
3584,6,0.369999999999948
1438,5,0.130000000000052
5120,6,0.539999999999964
7040,6,0.740000000000009
4032,4,0.360000000000014
6080,6,0.589999999999975
4736,6,0.5
1789,5,0.170000000000016
1560,5,0.139999999999986
4928,6,0.519999999999982
4096,5,0.420000000000016
3328,5,0.360000000000014
304,3,0.0199999999999818
3904,5,0.350000000000023
5120,6,0.529999999999973
2712,5,0.260000000000048
407,4,0.0499999999999545
4144,6,0.420000000000016
2608,6,0.269999999999982
2304,4,0.220000000000027
256,2,0.0199999999999818
4288,5,0.389999999999986
5312,6,0.550000000000011
4736,6,0.490000000000009
1230,5,0.129999999999995
4096,5,0.410000000000025
1392,5,0.129999999999995
5312,6,0.560000000000002
2304,4,0.20999999999998
5696,6,0.560000000000002
5888,6,0.600000000000023
2237,6,0.20999999999998
3520,5,0.339999999999975
3456,4,0.330000000000041
2944,5,0.300000000000011
4288,5,0.399999999999977
704,3,0.0500000000000114
1968,5,0.169999999999959
1752,5,0.160000000000025
3904,5,0.399999999999977
1728,4,0.160000000000025
3968,6,0.410000000000025
3120,5,0.299999999999955
4544,6,0.470000000000027
5376,7,0.579999999999984
1136,4,0.0900000000000318
2880,4,0.269999999999982
5312,6,0.54000000000002
3328,5,0.339999999999975
4480,5,0.45999999999998
4352,6,0.480000000000018
5312,6,0.560000000000002
4032,4,0.360000000000014
728,4,0.0600000000000023
2304,4,0.189999999999998
2304,4,0.189999999999998
3136,5,0.300000000000011
5504,6,0.539999999999964
1968,5,0.180000000000007
4160,6,0.420000000000016
3136,5,0.310000000000002
4736,6,0.490000000000009
4951,6,0.509999999999991
1670,5,0.159999999999968
3930,7,0.390000000000043
3776,6,0.389999999999986
1984,5,0.189999999999998
3520,5,0.349999999999966
6080,6,0.590000000000032
4096,5,0.389999999999986
1597,5,0.150000000000034
2333,6,0.20999999999998
1573,5,0.159999999999968
383,3,0.0500000000000114
312,4,0.0400000000000205
5120,6,0.550000000000011
3712,5,0.349999999999966
4544,6,0.460000000000036
983,4,0.0999999999999659
3968,6,0.410000000000025
4470,7,0.45999999999998
4928,6,0.550000000000011
1344,4,0.129999999999995
4160,6,0.439999999999998
4864,5,0.470000000000027
304,3,0.0399999999999636
1920,4,0.180000000000007
1920,4,0.180000000000007
288,4,0.0400000000000205
3928,6,0.399999999999977
3520,5,0.360000000000014
3712,5,0.360000000000014
5312,6,0.569999999999993
3328,5,0.329999999999984
5120,6,0.529999999999973
1920,4,0.200000000000045
4096,5,0.409999999999968
1088,3,0.110000000000014
3928,6,0.399999999999977
4336,6,0.450000000000045
2736,5,0.25
2880,4,0.269999999999982
5888,6,0.610000000000014
6080,6,0.639999999999986
2214,6,0.230000000000018
4144,6,0.419999999999959
2880,4,0.270000000000039
2752,5,0.279999999999973
5120,6,0.509999999999991
304,3,0.0300000000000296
5504,6,0.569999999999993
2688,4,0.240000000000009
1134,5,0.109999999999957
5312,6,0.57000000000005
4864,5,0.489999999999952
2112,4,0.189999999999998
7232,6,0.680000000000007
4672,5,0.470000000000027
3136,5,0.300000000000011
3456,4,0.310000000000002
7296,7,0.71999999999997
7104,7,0.730000000000018
3456,4,0.319999999999993
3712,5,0.370000000000005
2752,5,0.25
2462,5,0.230000000000018
4701,7,0.46999999999997
4096,5,0.410000000000025
4736,6,0.489999999999952
1994,6,0.190000000000055
3520,5,0.359999999999957
4096,5,0.400000000000034
5888,6,0.589999999999975
312,4,0.0300000000000296
5696,6,0.589999999999975
3904,5,0.379999999999995
2352,5,0.230000000000018
2560,5,0.240000000000009
4288,5,0.430000000000007
1344,4,0.129999999999995
1328,4,0.109999999999957
5504,6,0.560000000000002
4534,7,0.470000000000027
2752,5,0.279999999999973
3544,6,0.350000000000023
5120,6,0.529999999999973
1968,5,0.180000000000007
2992,6,0.310000000000002
6080,6,0.620000000000005
2944,5,0.28000000000003
3375,5,0.339999999999975
2944,5,0.28000000000003
5696,6,0.619999999999948
1502,5,0.150000000000034
2176,5,0.20999999999998
4928,6,0.509999999999991
4480,5,0.430000000000007
2992,6,0.300000000000011
7040,6,0.730000000000018
752,4,0.0699999999999932
4352,6,0.439999999999998
2367,6,0.240000000000009
3328,5,0.339999999999975
3008,6,0.310000000000002
2304,4,0.220000000000027
4480,5,0.430000000000007
5504,6,0.579999999999984
4720,6,0.46999999999997
2944,5,0.300000000000011
2189,6,0.220000000000027
7232,6,0.759999999999991
4864,5,0.509999999999991
4288,5,0.430000000000007
2880,4,0.259999999999991
3352,6,0.329999999999984
2496,4,0.240000000000009
3584,6,0.379999999999995
1972,6,0.189999999999998
2880,4,0.270000000000039
5120,6,0.539999999999964
3072,4,0.270000000000039
2880,4,0.259999999999991
5504,6,0.560000000000002
6016,5,0.609999999999957
2112,4,0.200000000000045
3904,5,0.379999999999995
6272,6,0.659999999999968
3456,4,0.330000000000041
4736,6,0.479999999999961
5120,6,0.550000000000011
2175,5,0.220000000000027
4544,6,0.489999999999952
5184,7,0.580000000000041
5120,6,0.560000000000002
990,4,0.0999999999999659
4160,6,0.410000000000025
5888,6,0.579999999999984
1716,5,0.139999999999986
4160,6,0.430000000000007
4288,5,0.439999999999998
256,2,0.0500000000000114
2688,4,0.270000000000039
4352,6,0.449999999999932
4160,6,0.430000000000064
704,3,0.0699999999999363
2752,5,0.269999999999982
1693,5,0.170000000000073
2112,4,0.199999999999932
2944,5,0.290000000000077
5504,6,0.569999999999936
4736,6,0.5
4976,7,0.530000000000086
5312,6,0.559999999999945
7296,7,0.799999999999955
3328,5,0.350000000000023
2544,5,0.240000000000009
4144,6,0.430000000000064
3712,5,0.370000000000005
4952,7,0.529999999999973
2752,5,0.279999999999973
2141,6,0.190000000000055
5952,7,0.639999999999986
1343,4,0.129999999999995
2175,5,0.209999999999923
4352,6,0.460000000000036
2112,4,0.210000000000036
487,4,0.0599999999999454
3736,6,0.389999999999986
5312,6,0.530000000000086
312,4,0.0399999999999636
2968,6,0.309999999999945
1210,7,0.100000000000023
1392,5,0.129999999999995
4288,5,0.440000000000055
5312,6,0.559999999999945
2752,5,0.279999999999973
1086,4,0.100000000000023
3264,4,0.300000000000068
5056,5,0.5
2304,4,0.199999999999932
2607,6,0.25
2944,5,0.290000000000077
3904,5,0.389999999999986
6528,7,0.709999999999923
7872,7,0.810000000000059
1054,4,0.0900000000000318
3328,5,0.329999999999927
3888,5,0.360000000000014
4096,5,0.399999999999977
3904,5,0.379999999999995
3328,5,0.340000000000032
4736,6,0.480000000000018
4928,6,0.529999999999973
3904,5,0.409999999999968
2935,6,0.300000000000068
4160,6,0.439999999999941
6616,6,0.670000000000073
3136,5,0.309999999999945
2212,6,0.220000000000027
1863,5,0.189999999999941
5888,6,0.600000000000023
3520,5,0.330000000000041
3328,5,0.350000000000023
6912,7,0.75
2880,4,0.289999999999964
6464,6,0.649999999999977
4352,6,0.460000000000036
2688,4,0.259999999999991
2944,5,0.279999999999973
2932,6,0.290000000000077
4928,6,0.519999999999982
2160,5,0.209999999999923
4672,5,0.460000000000036
4352,6,0.450000000000045
560,4,0.0599999999999454
4928,6,0.509999999999991
4928,6,0.509999999999991
1344,4,0.129999999999995
5504,6,0.550000000000068
4736,6,0.490000000000009
3648,4,0.370000000000005
2776,6,0.259999999999991
3968,6,0.419999999999959
4480,5,0.460000000000036
5744,7,0.600000000000023
2463,5,0.239999999999895
3136,5,0.300000000000068
4096,5,0.399999999999977
3520,5,0.360000000000014
1088,3,0.110000000000014
4544,6,0.5
6464,6,0.67999999999995
2496,4,0.25
1278,4,0.129999999999995
1407,4,0.129999999999995
4288,5,0.440000000000055
3544,6,0.379999999999995
4544,6,0.5
2549,6,0.269999999999982
2549,6,0.259999999999991
6848,6,0.720000000000027
3904,5,0.389999999999986
4864,5,0.480000000000018
3520,5,0.360000000000014
1597,5,0.159999999999968
5120,6,0.519999999999982
3520,5,0.350000000000023
6080,6,0.620000000000005
4032,4,0.370000000000005
1472,3,0.120000000000005
68,4,0.0199999999999818
4096,5,0.360000000000014
7232,6,0.710000000000036
5056,5,0.5
8832,7,0.949999999999932
2048,3,0.180000000000064
4032,4,0.370000000000005
82,6,0.00999999999999091
5888,6,0.599999999999909
3520,5,0.350000000000023
1968,5,0.170000000000073
7104,7,0.740000000000009
6848,6,0.689999999999941
948,5,0.0800000000000409
2911,5,0.269999999999982
3904,5,0.379999999999995
4096,5,0.399999999999977
1278,4,0.120000000000005
9216,7,1.00999999999999
3520,5,0.350000000000023
5248,5,0.529999999999973
3392,6,0.340000000000032
4864,5,0.460000000000036
1968,5,0.169999999999959
2736,5,0.259999999999991
5888,6,0.620000000000005
5568,7,0.600000000000023
1294,4,0.129999999999995
2160,5,0.199999999999932
3520,5,0.350000000000023
4224,4,0.399999999999977
3264,4,0.300000000000068
3904,5,0.379999999999995
1727,5,0.159999999999968
4096,5,0.399999999999977
2053,5,0.190000000000055
3136,5,0.309999999999945
3328,5,0.330000000000041
6464,6,0.659999999999968
3904,5,0.370000000000005
3120,5,0.290000000000077
4928,6,0.509999999999991
1728,4,0.159999999999968
4336,6,0.439999999999941
2607,5,0.259999999999991
4096,5,0.3900000000001
4544,6,0.449999999999932
5696,6,0.580000000000041
7680,7,0.809999999999945
2304,4,0.220000000000027
4096,5,0.409999999999968
3712,5,0.370000000000005
1134,5,0.110000000000014
3520,5,0.340000000000032
5248,5,0.509999999999991
10496,9,1.16999999999996
64,3,0.0300000000000864
3904,5,0.370000000000005
4800,4,0.439999999999941
3264,4,0.32000000000005
6464,6,0.669999999999959
5312,6,0.539999999999964
8128,8,0.900000000000091
4928,6,0.529999999999973
4992,4,0.459999999999923
1583,4,0.129999999999995
2293,5,0.210000000000036
2520,5,0.230000000000018
6080,6,0.629999999999995
6912,7,0.740000000000009
68,4,0.0299999999999727
2688,4,0.230000000000018
5504,6,0.549999999999955
4480,5,0.440000000000055
2880,4,0.289999999999964
3712,5,0.389999999999986
1140,5,0.100000000000023
2928,5,0.290000000000077
7680,7,0.839999999999918
5120,6,0.57000000000005
8256,7,0.899999999999977
6080,6,0.659999999999968
1501,5,0.149999999999977
5696,6,0.6400000000001
5312,6,0.6099999999999
1728,4,0.180000000000064
500,4,0.0399999999999636
5504,6,0.590000000000032
4672,5,0.490000000000009
4544,6,0.519999999999982
4544,6,0.519999999999982
4544,6,0.509999999999991
5871,6,0.649999999999977
1536,4,0.160000000000082
6016,5,0.629999999999995
3776,6,0.42999999999995
4288,5,0.450000000000045
3736,6,0.399999999999977
6464,6,0.690000000000055
4544,6,0.5
4144,6,0.42999999999995
2496,4,0.230000000000018
496,3,0.0399999999999636
7296,7,0.810000000000059
5440,5,0.559999999999945
2944,5,0.279999999999973
3904,5,0.400000000000091
2688,4,0.269999999999982
5888,6,0.610000000000014
756,5,0.0599999999999454
3264,4,0.289999999999964
2237,6,0.200000000000045
6656,6,0.669999999999959
1752,5,0.160000000000082
308,4,0.0299999999999727
4352,6,0.470000000000027
5696,6,0.589999999999918
4096,5,0.410000000000082
1472,3,0.129999999999995
60,3,0.00999999999999091
5632,5,0.529999999999973
7360,5,0.75
4864,5,0.450000000000045
4032,4,0.370000000000005
2432,3,0.209999999999923
1472,3,0.120000000000005
0,1,0.00999999999999091
5504,6,0.550000000000068
4480,5,0.42999999999995
4096,5,0.379999999999995
4096,5,0.379999999999995
6848,6,0.690000000000055
2048,3,0.169999999999959
9088,8,1
2880,4,0.259999999999991
4416,4,0.409999999999968
1501,5,0.120000000000005
2973,7,0.270000000000095
704,3,0.0499999999999545
3904,5,0.379999999999995
4096,5,0.399999999999977
3456,4,0.32000000000005
640,2,0.0599999999999454
7488,7,0.759999999999991
4864,5,0.470000000000027
4096,5,0.399999999999977
6336,7,0.670000000000073
2520,5,0.229999999999905
3096,5,0.280000000000086
2112,4,0.199999999999932
8256,7,0.830000000000041
4608,4,0.409999999999968
1823,4,0.160000000000082
3811,7,0.369999999999891
3264,4,0.290000000000077
256,2,0.0199999999999818
4544,6,0.470000000000027
3904,5,0.389999999999986
2880,4,0.269999999999982
2240,3,0.190000000000055
3264,4,0.299999999999955
2136,5,0.200000000000045
3520,5,0.329999999999927
3904,5,0.370000000000005
5248,5,0.5
3520,5,0.340000000000032
5056,5,0.480000000000018
5056,5,0.480000000000018
3072,4,0.289999999999964
2688,4,0.259999999999991
6528,7,0.730000000000018
3184,6,0.329999999999927
4928,6,0.530000000000086
5056,5,0.529999999999973
7808,6,0.779999999999973
4288,5,0.430000000000064
2822,5,0.259999999999991
704,3,0.0499999999999545
2688,4,0.259999999999991
4480,5,0.440000000000055
2496,4,0.25
4605,7,0.479999999999905
2688,4,0.270000000000095
1088,3,0.0799999999999272
4864,5,0.5
3904,5,0.420000000000073
4480,5,0.469999999999914
3380,7,0.340000000000032
896,3,0.0800000000000409
2520,5,0.25
1472,3,0.139999999999986
3328,5,0.340000000000032
1880,4,0.159999999999968
5952,7,0.649999999999977
5312,6,0.549999999999955
3136,5,0.310000000000059
3904,5,0.389999999999986
5696,6,0.600000000000023
5248,5,0.5
6656,6,0.699999999999932
1726,5,0.160000000000082
3520,5,0.370000000000005
6976,8,0.809999999999945
2014,5,0.190000000000055
3520,5,0.339999999999918
4096,5,0.430000000000064
4288,5,0.419999999999959
7680,7,0.840000000000032
3904,5,0.399999999999977
590,4,0.0600000000000591
6272,6,0.639999999999986
902,5,0.0799999999999272
2892,6,0.280000000000086
6848,6,0.709999999999923
5504,6,0.57000000000005
1813,5,0.169999999999959
7616,6,0.860000000000014
1486,5,0.139999999999986
5888,6,0.610000000000014
1127,5,0.100000000000023
280,3,0.0299999999999727
2688,4,0.269999999999982
4096,5,0.410000000000082
920,4,0.0899999999999181
4352,6,0.450000000000045
2981,6,0.289999999999964
3308,7,0.330000000000041
2304,4,0.210000000000036
1534,4,0.120000000000005
2520,5,0.229999999999905
1414,4,0.120000000000005
1693,5,0.160000000000082
2688,4,0.259999999999991
1813,5,0.159999999999968
3544,6,0.360000000000014
2112,4,0.199999999999932
558,6,0.0300000000000864
5248,5,0.529999999999973
3264,4,0.309999999999945
4352,6,0.460000000000036
3136,5,0.32000000000005
996,7,0.0899999999999181
4736,6,0.490000000000009
284,4,0.0300000000000864
5504,6,0.589999999999918
1515,5,0.129999999999995
6656,6,0.670000000000073
7680,7,0.809999999999945
3120,5,0.300000000000068
3520,5,0.3599999999999
7488,7,0.840000000000032
3904,5,0.419999999999959
2992,6,0.290000000000077
2544,5,0.240000000000009
8640,7,0.909999999999968
728,4,0.0599999999999454
2304,4,0.190000000000055
2173,5,0.200000000000045
3520,5,0.339999999999918
2880,4,0.25
2736,5,0.25
2304,4,0.200000000000045
3648,4,0.330000000000041
1712,4,0.139999999999986
4480,5,0.439999999999941
3136,5,0.290000000000077
5504,6,0.559999999999945
896,3,0.0900000000000318
3520,5,0.360000000000014
3380,7,0.329999999999927
3293,6,0.310000000000059
732,5,0.0599999999999454
2392,6,0.220000000000027
2110,6,0.200000000000045
3414,6,0.329999999999927
1112,4,0.0900000000000318
4288,5,0.42999999999995
2981,6,0.280000000000086
256,2,0.0199999999999818
4928,6,0.519999999999982
5696,6,0.600000000000023
3648,4,0.350000000000023
3136,5,0.299999999999955
4736,6,0.490000000000009
2496,4,0.240000000000009
3904,5,0.379999999999995
3533,6,0.329999999999927
4480,5,0.450000000000045
4160,6,0.42999999999995
1453,5,0.130000000000109
4864,5,0.479999999999905
3328,5,0.330000000000041
3520,5,0.350000000000023
3952,6,0.399999999999977
2112,4,0.190000000000055
6272,6,0.639999999999986
2544,5,0.240000000000009
4480,5,0.439999999999941
2944,5,0.289999999999964
5952,7,0.629999999999995
4480,5,0.440000000000055
5696,6,0.600000000000023
704,3,0.0499999999999545
6272,6,0.680000000000064
5504,6,0.559999999999945
3520,5,0.350000000000023
2332,6,0.220000000000027
4463,5,0.449999999999932
4480,5,0.440000000000055
4096,5,0.399999999999977
5440,5,0.519999999999982
3120,5,0.300000000000068
944,4,0.0699999999999363
2688,4,0.259999999999991
3904,5,0.379999999999995
3776,6,0.409999999999968
752,4,0.0600000000000591
2304,4,0.210000000000036
5056,5,0.479999999999905
679,4,0.0600000000000591
5056,5,0.470000000000027
1944,5,0.169999999999959
4672,5,0.450000000000045
6464,6,0.659999999999968
896,3,0.07000000000005
5440,5,0.529999999999973
5440,5,0.5
5760,7,0.600000000000023
4736,6,0.5
3520,5,0.370000000000005
3904,5,0.389999999999986
1015,5,0.0799999999999272
3520,5,0.350000000000023
4480,5,0.470000000000027
3584,6,0.350000000000023
3904,5,0.389999999999986
4544,6,0.470000000000027
2053,5,0.189999999999941
3160,6,0.299999999999955
4672,5,0.460000000000036
2496,4,0.240000000000009
5952,7,0.639999999999986
1088,3,0.100000000000023
3568,6,0.360000000000014
6656,6,0.710000000000036
4352,6,0.459999999999923
2136,5,0.190000000000055
3328,5,0.319999999999936
2688,4,0.240000000000009
3328,5,0.32000000000005
5440,5,0.519999999999982
2812,6,0.279999999999973
3712,5,0.379999999999995
798,4,0.0800000000000409
5504,6,0.569999999999936
7232,6,0.759999999999991
5440,5,0.550000000000068
6848,6,0.710000000000036
2688,4,0.239999999999895
3712,5,0.370000000000005
3712,5,0.360000000000014
3736,6,0.370000000000005
2496,4,0.240000000000009
7168,5,0.730000000000018
3328,5,0.330000000000041
2496,4,0.230000000000018
3312,5,0.309999999999945
2736,5,0.259999999999991
862,5,0.07000000000005
1752,5,0.159999999999968
5312,6,0.539999999999964
2560,5,0.240000000000009
3904,5,0.379999999999995
4928,6,0.519999999999982
2112,4,0.200000000000045
256,2,0.0199999999999818
312,4,0.00999999999999091
4544,6,0.470000000000027
3712,5,0.370000000000005
4480,5,0.450000000000045
1918,5,0.169999999999959
4096,5,0.42999999999995
7680,7,0.800000000000068
3072,4,0.279999999999973
7808,6,0.779999999999973
5312,6,0.550000000000068
3072,4,0.289999999999964
3840,4,0.350000000000023
5504,6,0.559999999999945
5312,6,0.529999999999973
5056,5,0.470000000000027
304,3,0.0299999999999727
5312,6,0.540000000000077
2304,4,0.209999999999923
3328,5,0.340000000000032
7808,6,0.830000000000041
1246,5,0.120000000000005
4480,5,0.459999999999923
1503,4,0.129999999999995
838,5,0.07000000000005
3328,5,0.340000000000032
4288,5,0.419999999999959
6464,6,0.680000000000064
920,4,0.0899999999999181
1862,5,0.149999999999977
3328,5,0.330000000000041
1856,3,0.169999999999959
8448,7,0.900000000000091
2496,4,0.240000000000009
2173,5,0.199999999999932
5888,6,0.610000000000014
3904,5,0.389999999999986
3183,5,0.310000000000059
2672,4,0.240000000000009
4480,5,0.42999999999995
469,5,0.0399999999999636
752,4,0.0600000000000591
3712,5,0.360000000000014
2304,4,0.219999999999914
2688,4,0.25
5056,5,0.5
2304,4,0.220000000000027
2774,5,0.240000000000009
3736,6,0.370000000000005
2892,6,0.289999999999964
2094,5,0.190000000000055
8000,6,0.809999999999945
3072,4,0.300000000000068
2333,6,0.199999999999932
4352,6,0.450000000000045
256,2,0.0199999999999818
3568,6,0.350000000000023
4544,6,0.470000000000027
3712,5,0.370000000000005
2544,5,0.240000000000009
3520,5,0.329999999999927
4096,5,0.399999999999977
2812,6,0.270000000000095
3352,6,0.329999999999927
4544,6,0.460000000000036
2736,5,0.259999999999991
4352,6,0.450000000000045
4096,5,0.399999999999977
2944,5,0.299999999999955
3376,6,0.330000000000041
4352,6,0.460000000000036
10432,8,1.13999999999999
2861,6,0.269999999999982
1856,3,0.159999999999968
4288,5,0.419999999999959
4672,5,0.470000000000027
4352,6,0.440000000000055
5696,6,0.620000000000005
3136,5,0.309999999999945
448,2,0.0400000000000773
1140,5,0.0799999999999272
5504,6,0.57000000000005
5952,7,0.659999999999968
304,3,0.0399999999999636
4544,6,0.480000000000018
4096,5,0.399999999999977
4480,5,0.440000000000055
3520,5,0.350000000000023
5120,6,0.559999999999945
2496,4,0.25
4288,5,0.420000000000073
3264,4,0.309999999999945
3520,5,0.340000000000032
3264,4,0.319999999999936
2304,4,0.220000000000027
4480,5,0.42999999999995
5504,6,0.590000000000032
2752,5,0.269999999999982
5696,6,0.580000000000041
5120,6,0.539999999999964
3136,5,0.32000000000005
1728,4,0.149999999999977
4672,5,0.460000000000036
3005,6,0.279999999999973
2053,5,0.190000000000055
3712,5,0.379999999999995
3352,6,0.329999999999927
2304,4,0.220000000000027
704,3,0.0499999999999545
4672,5,0.450000000000045
5696,6,0.600000000000023
1823,5,0.159999999999968
2496,4,0.230000000000018
2752,5,0.269999999999982
6080,6,0.620000000000005
5120,6,0.539999999999964
3520,5,0.340000000000032
3136,5,0.299999999999955
3070,6,0.300000000000068
1086,4,0.100000000000023
4928,6,0.509999999999991
4979,8,0.529999999999973
4348,7,0.439999999999941
2136,5,0.200000000000045
4544,6,0.470000000000027
4120,6,0.399999999999977
3413,6,0.32000000000005
1182,4,0.1099999999999
5504,6,0.600000000000023
3136,5,0.330000000000041
3136,5,0.319999999999936
4480,5,0.470000000000027
4160,6,0.450000000000045
1920,4,0.189999999999941
6080,6,0.660000000000082
4480,5,0.439999999999941
3904,5,0.389999999999986
5312,6,0.540000000000077
4480,5,0.42999999999995
3136,5,0.310000000000059
2944,5,0.289999999999964
5312,6,0.539999999999964
564,5,0.0399999999999636
5888,6,0.610000000000014
4096,5,0.400000000000091
5696,6,0.6099999999999
3328,5,0.340000000000032
7872,7,0.870000000000005
4160,6,0.470000000000027
4736,6,0.539999999999964
6528,7,0.730000000000018
2880,4,0.279999999999973
944,4,0.07000000000005
8512,8,0.939999999999941
1536,4,0.150000000000091
2047,5,0.209999999999923
3712,5,0.370000000000005
5696,6,0.639999999999986
3328,5,0.360000000000014
2549,6,0.240000000000009
3544,6,0.379999999999995
3328,5,0.330000000000041
990,4,0.110000000000014
1086,4,0.0999999999999091
3520,5,0.380000000000109
2752,5,0.289999999999964
5696,6,0.629999999999995
5504,6,0.590000000000032
2688,4,0.289999999999964
1204,6,0.110000000000014
2496,4,0.240000000000009
1534,4,0.149999999999977
1597,6,0.169999999999959
4928,6,0.519999999999982
752,4,0.0800000000000409
2944,5,0.279999999999973
4544,6,0.490000000000009
5696,6,0.620000000000005
2752,5,0.290000000000077
1583,4,0.159999999999968
3392,6,0.360000000000014
3126,6,0.319999999999936
560,4,0.0500000000000682
2304,4,0.209999999999923
312,4,0.0400000000000773
1776,5,0.169999999999959
1042,6,0.110000000000014
5248,5,0.539999999999964
4736,6,0.519999999999982
6080,6,0.660000000000082
2944,5,0.309999999999945
4736,6,0.5
5120,6,0.560000000000059
4480,5,0.42999999999995
2496,4,0.230000000000018
1176,5,0.100000000000023
2944,5,0.299999999999955
1396,6,0.129999999999995
1776,5,0.169999999999959
4544,6,0.470000000000027
1414,5,0.120000000000005
4928,6,0.509999999999991
5312,6,0.57000000000005
1990,5,0.189999999999941
3456,4,0.32000000000005
2520,5,0.240000000000009
3712,5,0.360000000000014
4864,5,0.480000000000018
3776,6,0.409999999999968
3712,5,0.389999999999986
4864,5,0.490000000000009
918,5,0.0900000000000318
4400,7,0.490000000000009
4544,6,0.509999999999991
6464,6,0.689999999999941
4736,6,0.470000000000027
4352,6,0.470000000000027
5056,5,0.509999999999991
5120,6,0.559999999999945
1933,5,0.190000000000055
475,6,0.0499999999999545
787,6,0.0900000000000318
3376,6,0.360000000000014
3136,5,0.329999999999927
3553,8,0.350000000000023
3136,5,0.340000000000032
3071,6,0.319999999999936
4671,6,0.5
2944,5,0.300000000000068
1564,6,0.149999999999977
4736,6,0.509999999999991
6656,6,0.690000000000055
4288,5,0.439999999999941
3968,6,0.440000000000055
4144,6,0.439999999999941
3544,6,0.379999999999995
3006,6,0.310000000000059
3520,5,0.360000000000014
944,4,0.0999999999999091
2112,4,0.210000000000036
7104,7,0.799999999999955
3847,6,0.400000000000091
2112,4,0.209999999999923
4544,6,0.490000000000009
4352,6,0.470000000000027
3544,6,0.379999999999995
3520,5,0.350000000000023
4480,5,0.449999999999932
3567,5,0.360000000000014
1038,5,0.110000000000014
3136,5,0.310000000000059
1536,4,0.149999999999977
1968,5,0.200000000000045
3328,5,0.349999999999909
3544,6,0.370000000000005
3264,4,0.310000000000059
5888,6,0.579999999999927
5056,5,0.509999999999991
3136,5,0.300000000000068
4736,6,0.5
3328,5,0.340000000000032
4672,5,0.449999999999932
3136,5,0.32000000000005
